Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2015,1,1,13,2,13/01/15,AA,19805,AA,N785AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1519,-6,0,0,-1,1500-1559,20,1539,2335,12,2347,2347,0,0,0,0,2300-2359,0,,0,322,328,296,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,3,14/01/15,AA,19805,AA,N794AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1518,-7,0,0,-1,1500-1559,21,1539,2335,7,2347,2342,-5,0,0,-1,2300-2359,0,,0,322,324,296,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,4,15/01/15,AA,19805,AA,N797AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1519,-6,0,0,-1,1500-1559,14,1533,2324,5,2347,2329,-18,0,0,-2,2300-2359,0,,0,322,310,291,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,5,16/01/15,AA,19805,AA,N791AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1520,-5,0,0,-1,1500-1559,23,1543,2335,5,2347,2340,-7,0,0,-1,2300-2359,0,,0,322,320,292,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,6,17/01/15,AA,19805,AA,N783AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1516,-9,0,0,-1,1500-1559,12,1528,2322,7,2347,2329,-18,0,0,-2,2300-2359,0,,0,322,313,294,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,7,18/01/15,AA,19805,AA,N789AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1522,-3,0,0,-1,1500-1559,20,1542,2333,6,2347,2339,-8,0,0,-1,2300-2359,0,,0,322,317,291,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,1,19/01/15,AA,19805,AA,N783AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1519,-6,0,0,-1,1500-1559,26,1545,2338,7,2347,2345,-2,0,0,-1,2300-2359,0,,0,322,326,293,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,2,20/01/15,AA,19805,AA,N783AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1514,-11,0,0,-1,1500-1559,12,1526,2257,7,2347,2304,-43,0,0,-2,2300-2359,0,,0,322,290,271,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,3,21/01/15,AA,19805,AA,N788AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1519,-6,0,0,-1,1500-1559,24,1543,2335,16,2347,2351,4,4,0,0,2300-2359,0,,0,322,332,292,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,4,22/01/15,AA,19805,AA,N798AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1526,1,1,0,0,1500-1559,12,1538,2325,6,2347,2331,-16,0,0,-2,2300-2359,0,,0,322,305,287,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,5,23/01/15,AA,19805,AA,N798AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1520,-5,0,0,-1,1500-1559,11,1531,2338,15,2347,2353,6,6,0,0,2300-2359,0,,0,322,333,307,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,24,6,24/01/15,AA,19805,AA,N795AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1519,-6,0,0,-1,1500-1559,41,1600,12,5,2347,17,30,30,1,2,2300-2359,0,,0,322,358,312,1,2475,10,0,0,30,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,25,7,25/01/15,AA,19805,AA,N788AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1525,0,0,0,0,1500-1559,15,1540,2350,9,2347,2359,12,12,0,0,2300-2359,0,,0,322,334,310,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,26,1,26/01/15,AA,19805,AA,N783AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,,,,,,1500-1559,,,,,2347,,,,,,2300-2359,1,B,0,322,,,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,27,2,27/01/15,AA,19805,AA,,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,,,,,,1500-1559,,,,,2347,,,,,,2300-2359,1,B,0,322,,,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,28,3,28/01/15,AA,19805,AA,N794AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1522,-3,0,0,-1,1500-1559,15,1537,2324,6,2347,2330,-17,0,0,-2,2300-2359,0,,0,322,308,287,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,29,4,29/01/15,AA,19805,AA,N785AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1520,-5,0,0,-1,1500-1559,13,1533,2316,10,2347,2326,-21,0,0,-2,2300-2359,0,,0,322,306,283,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,30,5,30/01/15,AA,19805,AA,N799AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1722,117,117,1,7,1500-1559,12,1734,115,5,2347,120,93,93,1,6,2300-2359,0,,0,322,298,281,1,2475,10,0,0,0,0,93,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,31,6,31/01/15,AA,19805,AA,N786AA,22,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,1525,1518,-7,0,0,-1,1500-1559,14,1532,2327,9,2347,2336,-11,0,0,-1,2300-2359,0,,0,322,318,295,1,2475,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,1,4,01/01/15,AA,19805,AA,N371AA,23,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,755,841,46,46,1,3,0700-0759,35,916,1026,8,945,1034,49,49,1,3,0900-0959,0,,0,230,233,190,1,1464,6,46,0,3,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,2,5,02/01/15,AA,19805,AA,N375AA,23,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,755,753,-2,0,0,-1,0700-0759,19,812,921,5,945,926,-19,0,0,-2,0900-0959,0,,0,230,213,189,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,3,6,03/01/15,AA,19805,AA,N358AA,23,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,755,755,0,0,0,0,0700-0759,13,808,925,12,945,937,-8,0,0,-1,0900-0959,0,,0,230,222,197,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,4,7,04/01/15,AA,19805,AA,N373AA,23,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,755,842,47,47,1,3,0700-0759,13,855,1011,4,945,1015,30,30,1,2,0900-0959,0,,0,230,213,196,1,1464,6,10,0,0,0,20,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,5,1,05/01/15,AA,19805,AA,N382AA,23,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,755,825,30,30,1,2,0700-0759,17,842,959,10,945,1009,24,24,1,1,0900-0959,0,,0,230,224,197,1,1464,6,24,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,1,4,01/01/15,AA,19805,AA,N371AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1050,1123,33,33,1,2,1000-1059,28,1151,1649,11,1620,1700,40,40,1,2,1600-1659,0,,0,210,217,178,1,1464,6,0,0,7,0,33,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,2,5,02/01/15,AA,19805,AA,N375AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1050,1048,-2,0,0,-1,1000-1059,12,1100,1600,5,1620,1605,-15,0,0,-1,1600-1659,0,,0,210,197,180,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,3,6,03/01/15,AA,19805,AA,N358AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1050,1044,-6,0,0,-1,1000-1059,30,1114,1615,7,1620,1622,2,2,0,0,1600-1659,0,,0,210,218,181,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,4,7,04/01/15,AA,19805,AA,N373AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1050,1108,18,18,1,1,1000-1059,17,1125,1621,4,1620,1625,5,5,0,0,1600-1659,0,,0,210,197,176,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,5,1,05/01/15,AA,19805,AA,N382AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1050,1056,6,6,0,0,1000-1059,21,1117,1624,12,1620,1636,16,16,1,1,1600-1659,0,,0,210,220,187,1,1464,6,0,0,10,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,6,2,06/01/15,AA,19805,AA,N392AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1046,-7,0,0,-1,1000-1059,22,1108,1613,4,1615,1617,2,2,0,0,1600-1659,0,,0,202,211,185,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,7,3,07/01/15,AA,19805,AA,N360AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1047,-6,0,0,-1,1000-1059,21,1108,1619,5,1615,1624,9,9,0,0,1600-1659,0,,0,202,217,191,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,8,4,08/01/15,AA,19805,AA,N368AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1056,3,3,0,0,1000-1059,26,1122,1618,17,1615,1635,20,20,1,1,1600-1659,0,,0,202,219,176,1,1464,6,0,0,20,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,9,5,09/01/15,AA,19805,AA,N386AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1046,-7,0,0,-1,1000-1059,25,1111,1615,6,1615,1621,6,6,0,0,1600-1659,0,,0,202,215,184,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,10,6,10/01/15,AA,19805,AA,N7AEAA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1115,22,22,1,1,1000-1059,24,1139,1628,13,1615,1641,26,26,1,1,1600-1659,0,,0,202,206,169,1,1464,6,22,0,4,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,11,7,11/01/15,AA,19805,AA,N353AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1050,-3,0,0,-1,1000-1059,22,1112,1607,12,1615,1619,4,4,0,0,1600-1659,0,,0,202,209,175,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,12,1,12/01/15,AA,19805,AA,N362AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1049,-4,0,0,-1,1000-1059,31,1120,1617,5,1615,1622,7,7,0,0,1600-1659,0,,0,202,213,177,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,13,2,13/01/15,AA,19805,AA,N385AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1051,-2,0,0,-1,1000-1059,23,1114,1608,5,1615,1613,-2,0,0,-1,1600-1659,0,,0,202,202,174,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,3,14/01/15,AA,19805,AA,N398AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1053,0,0,0,0,1000-1059,16,1109,1557,9,1615,1606,-9,0,0,-1,1600-1659,0,,0,202,193,168,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,4,15/01/15,AA,19805,AA,N362AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1053,0,0,0,0,1000-1059,17,1110,1603,10,1615,1613,-2,0,0,-1,1600-1659,0,,0,202,200,173,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,5,16/01/15,AA,19805,AA,N362AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1059,6,6,0,0,1000-1059,18,1117,1603,6,1615,1609,-6,0,0,-1,1600-1659,0,,0,202,190,166,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,6,17/01/15,AA,19805,AA,N353AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1050,-3,0,0,-1,1000-1059,13,1103,1552,10,1615,1602,-13,0,0,-1,1600-1659,0,,0,202,192,169,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,7,18/01/15,AA,19805,AA,N355AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1102,9,9,0,0,1000-1059,26,1128,1617,11,1615,1628,13,13,0,0,1600-1659,0,,0,202,206,169,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,1,19/01/15,AA,19805,AA,N380AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1050,-3,0,0,-1,1000-1059,10,1100,1543,10,1615,1553,-22,0,0,-2,1600-1659,0,,0,202,183,163,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,2,20/01/15,AA,19805,AA,N376AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1116,23,23,1,1,1000-1059,23,1139,1618,10,1615,1628,13,13,0,0,1600-1659,0,,0,202,192,159,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,3,21/01/15,AA,19805,AA,N380AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1043,-10,0,0,-1,1000-1059,12,1055,1543,11,1615,1554,-21,0,0,-2,1600-1659,0,,0,202,191,168,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,4,22/01/15,AA,19805,AA,N373AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1119,26,26,1,1,1000-1059,19,1138,1634,11,1615,1645,30,30,1,2,1600-1659,0,,0,202,206,176,1,1464,6,0,0,30,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,5,23/01/15,AA,19805,AA,N369AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1051,-2,0,0,-1,1000-1059,22,1113,1611,6,1615,1617,2,2,0,0,1600-1659,0,,0,202,206,178,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,24,6,24/01/15,AA,19805,AA,N372AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1057,4,4,0,0,1000-1059,31,1128,1637,8,1615,1645,30,30,1,2,1600-1659,0,,0,202,228,189,1,1464,6,0,0,30,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,25,7,25/01/15,AA,19805,AA,N378AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1048,-5,0,0,-1,1000-1059,19,1107,1608,6,1615,1614,-1,0,0,-1,1600-1659,0,,0,202,206,181,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,26,1,26/01/15,AA,19805,AA,N385AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1053,0,0,0,0,1000-1059,36,1129,1629,5,1615,1634,19,19,1,1,1600-1659,0,,0,202,221,180,1,1464,6,0,0,19,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,27,2,27/01/15,AA,19805,AA,N396AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1049,-4,0,0,-1,1000-1059,50,1139,1627,12,1615,1639,24,24,1,1,1600-1659,0,,0,202,230,168,1,1464,6,0,0,24,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,28,3,28/01/15,AA,19805,AA,N383AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1046,-7,0,0,-1,1000-1059,13,1059,1545,10,1615,1555,-20,0,0,-2,1600-1659,0,,0,202,189,166,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,29,4,29/01/15,AA,19805,AA,N356AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1048,-5,0,0,-1,1000-1059,22,1110,1601,14,1615,1615,0,0,0,0,1600-1659,0,,0,202,207,171,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,30,5,30/01/15,AA,19805,AA,N357AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1054,1,1,0,0,1000-1059,26,1120,1612,11,1615,1623,8,8,0,0,1600-1659,0,,0,202,209,172,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,31,6,31/01/15,AA,19805,AA,N356AA,23,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1053,1053,0,0,0,0,1000-1059,17,1110,1612,11,1615,1623,8,8,0,0,1600-1659,0,,0,202,210,182,1,1464,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,1,4,01/01/15,AA,19805,AA,N784AA,24,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,720,714,-6,0,0,-1,0700-0759,20,734,1541,5,1600,1546,-14,0,0,-1,1600-1659,0,,0,340,332,307,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,2,5,02/01/15,AA,19805,AA,N784AA,24,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,720,706,-14,0,0,-1,0700-0759,25,731,1524,5,1600,1529,-31,0,0,-2,1600-1659,0,,0,340,323,293,1,2586,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
